time,body0_x,body0_y,body0_z,body1_x,body1_y,body1_z,body2_x,body2_y,body2_z
17712000.0,800411.9039022728,2999778.5342489863,0.0,97741370582.67401,19618916880.13388,0.0,-166145225954.99792,-20717837154.09307,0.0
17798400.0,801448.5732960595,3012487.3148853066,0.0,97023707972.23302,22695651801.40285,0.0,-165839950429.40527,-23062683358.848194,0.0
17884800.0,802641.5509419604,3025240.9984079613,0.0,96208854930.36748,25749654903.104065,0.0,-165499663895.07913,-25402660112.21919,0.0
17971200.0,803989.3175937932,3038046.1273081163,0.0,95297488907.74707,28777829774.47248,0.0,-165124439446.5578,-27737273606.427166,0.0
18057600.0,805490.1173498872,3050909.2026780755,0.0,94290387646.3078,31777097435.86869,0.0,-164714356328.0927,-30066030996.350925,0.0
18144000.0,807141.9582641136,3063836.6759195044,0.0,93188428927.75288,34744399689.523895,0.0,-164269499925.2171,-32388440451.804264,0.0
18230400.0,808942.6132540388,3076834.940419085,0.0,91992590204.15022,37676702483.30291,0.0,-163789961756.6067,-34704011209.87418,0.0
18316800.0,810889.621310871,3089910.3232029006,0.0,90703948108.76265,40570999283.017395,0.0,-163275839466.22696,-37012253627.34839,0.0
18403200.0,812980.28901541,3103069.0765812597,0.0,89323677845.43112,43424314448.66019,0.0,-162727236815.76105,-39312679233.26026,0.0
18489600.0,815211.6923637134,3116317.36979605,0.0,87853052455.02621,46233706609.77815,0.0,-162144263677.31122,-41604800781.57951,0.0
18576000.0,817580.6789056677,3129661.2806830807,0.0,86293441957.6919,48996272035.05635,0.0,-161527036026.36633,-43888132304.07635,0.0
18662400.0,820083.8701990993,3143106.7873622105,0.0,84646312369.8254,51709147991.051384,0.0,-160875675935.02692,-46162189163.38699,0.0
18748800.0,822717.6645814739,3156659.7599683623,0.0,82913224594.96841,54369516084.88761,0.0,-160190311565.47855,-48426488106.30818,0.0
18835200.0,825478.2402606246,3170325.952436819,0.0,81095833188.02739,56974605585.61747,0.0,-159471077163.7036,-50680547317.34804,0.0
18921600.0,828361.558725309,3184110.99435644,0.0,79195884992.4931,59521696718.84708,0.0,-158718113053.4208,-52923886472.56062,0.0
19008000.0,831363.3684757379,3198020.3829046497,0.0,77215217650.59232,62008123929.14188,0.0,-157931565630.24063,-55156026793.69118,0.0
19094400.0,834479.2090735299,3212059.474878247,0.0,75155757986.57489,64431279104.654854,0.0,-157111587356.0249,-57376491102.65895,0.0
19180800.0,837704.4155098483,3226233.4788342034,0.0,73019520263.61934,66788614758.36272,0.0,-156258336753.4368,-59584803876.40418,0.0
19267200.0,841034.1228897506,3240547.447354747,0.0,70808604315.12541,69077647160.25417,0.0,-155371978400.66803,-61780491302.12575,0.0
19353600.0,844463.2714300484,3255006.2694510682,0.0,68525193551.45497,71295959414.78958,0.0,-154452682926.32803,-63963081332.935555,0.0
19440000.0,847986.6117672224,3269614.6631200174,0.0,66171552843.479294,73441204477.94388,0.0,-153500627004.4802,-66132103743.955666,0.0
19526400.0,851598.7105711821,3284377.1680681314,0.0,63750026284.59231,75511108108.15443,0.0,-152515993349.80838,-68287090188.88383,0.0
19612800.0,855293.9564598904,3299298.1386172553,0.0,61263034833.1531,77503471745.52403,0.0,-151498970712.8973,-70427574257.05275,0.0
19699200.0,859066.5662091054,3314381.736805908,0.0,58713073837.62648,79416175313.67581,0.0,-150449753875.60843,-72553091531.00835,0.0
19785600.0,862910.5912507214,3329631.925700374,0.0,56102710446.9962,81247179938.72278,0.0,-149368543646.53296,-74663179644.63164,0.0
19872000.0,866819.9244524202,3345052.4629292907,0.0,53434580909.32997,82994530579.89923,0.0,-148255546856.50253,-76757378341.82896,0.0
19958400.0,870788.307170587,3360646.894455238,0.0,50711387761.67793,84656358566.50534,0.0,-147110976354.13727,-78835229535.81459,0.0
20044800.0,874809.3365676856,3376418.5485965232,0.0,47935896914.78481,86230884035.93922,0.0,-145935051001.40997,-80896277369.00961,0.0
20131200.0,878876.4731845539,3392370.530312007,0.0,45110934636.389626,87716418267.73318,0.0,-144727995669.205,-82940068273.58069,0.0
20217600.0,882983.048757352,3408505.7157613896,0.0,42239384437.17394,89111365908.6718,0.0,-143490041232.8484,-84966151032.6416,0.0
20304000.0,887122.2742681935,3424826.7471529525,0.0,39324183863.69924,90414227084.24924,0.0,-142221424567.58643,-86974076842.14056,0.0
20390400.0,891287.2482178072,3441336.0278902203,0.0,36368321202.94404,91623599391.92113,0.0,-140922388543.98752,-88963399373.45549,0.0
20476800.0,895470.9651079226,3458035.718028494,0.0,33374832103.31135,92738179771.82175,0.0,-139593182023.24274,-90933674836.71922,0.0
20563200.0,899666.3241204461,3474927.7300515985,0.0,30346796117.225212,93756766250.84985,0.0,-138234059852.33844,-92884462044.8961,0.0
20649600.0,903866.1379799007,3492013.724978576,0.0,27287333170.670006,94678259556.27534,0.0,-136845282859.07426,-94815322478.63104,0.0
20736000.0,908063.1419850464,3509295.108809382,0.0,24199599965.247356,95501664595.28316,0.0,-135427117846.89859,-96725820351.89145,0.0
20822400.0,912250.0031950782,3526773.0293179457,0.0,21086786318.5309,96226091797.14967,0.0,-133979837589.53279,-98615522678.4223,0.0
20908800.0,916419.3297553201,3544448.3732002084,0.0,17952111448.688534,96850758315.03912,0.0,-132503720825.35463,-100483999339.03362,0.0
20995200.0,920563.6803469007,3562321.7635840066,0.0,14798820209.513597,97374989084.71222,0.0,-130999052251.51047,-102330823149.73941,0.0
21081600.0,924675.5737445076,3580393.5579068484,0.0,11630179282.159977,97798217737.7552,0.0,-129466122517.72488,-104155569930.76665,0.0
21168000.0,928747.4984659756,3598663.8461668263,0.0,8449473330.010679,98119987367.26314,0.0,-127905228219.77556,-105957818576.45174,0.0
21254400.0,932771.9224971754,3617132.4495510636,0.0,5260001123.224042,98339951144.24602,0.0,-126316671892.60017,-107737151126.04196,0.0
21340800.0,936741.3030754295,3635798.919445224,0.0,2065071639.596004,98457872783.36758,0.0,-124700762003.00162,-109493152835.41832,0.0
21427200.0,940648.0965144956,3654662.5368267535,0.0,-1131999851.5498042,98473626856.97458,0.0,-123057812941.91629,-111225412249.75563,0.0
21513600.0,944484.7680540239,3673722.312043622,0.0,-4327895715.680418,98387198956.7257,0.0,-121388145016.21,-112933521277.13498,0.0
21600000.0,948243.8017163175,3692976.984979449,0.0,-7519299882.786205,98198685702.48419,0.0,-119692084439.96466,-114617075263.12314,0.0
21686400.0,951917.7101532011,3712425.0256049926,0.0,-10702901773.725079,97908294598.49431,0.0,-117969963325.21808,-116275673066.33237,0.0
21772800.0,955499.0444658311,3732064.6349151004,0.0,-13875400216.388649,97516343737.21689,0.0,-116222119672.11873,-117908917134.97368,0.0
21859200.0,958980.4039803708,3751893.7462493056,0.0,-17033507344.935587,97023261351.55408,0.0,-114448897358.4557,-119516413584.41548,0.0
21945600.0,962354.4459625892,3771910.0269933883,0.0,-20173952475.39391,96429585216.54349,0.0,-112650646128.52388,-121097772275.75883,0.0
22032000.0,965613.8952546371,3792110.880658341,0.0,-23293485951.011448,95735961901.9482,0.0,-110827721581.28297,-122652606895.43956,0.0
22118400.0,968751.5538174985,3812493.449332319,0.0,-26388882950.83222,94943145877.50896,0.0,-108980485157.76846,-124180535035.86664,0.0
22204800.0,971760.3101629126,3833054.616500325,0.0,-29456947255.09498,94051998472.95694,0.0,-107109304127.71143,-125681178277.10524,0.0
22291200.0,974633.1486589044,3853791.0102255554,0.0,-32494514961.188515,93063486695.20888,0.0,-105214551575.32343,-127154162269.61172,0.0
22377600.0,977363.1586934569,3874699.0066855536,0.0,-35498458144.05523,91978681905.47919,0.0,-103296606384.2017,-128599116818.02708,0.0
22464000.0,979943.5436812947,3895774.734055546,0.0,-38465688455.10964,90798758359.34525,0.0,-101355853221.30916,-130015675966.03398,0.0
22550400.0,982367.6298992289,3917014.07673062,0.0,-41393160653.9306,89524991613.09059,0.0,-99392682519.98244,-131403478082.28157,0.0
22636800.0,984628.8751360367,3938412.679877694,0.0,-44277876067.19406,88158756799.92622,0.0,-97407490461.92108,-132762165947.38109,0.0
22723200.0,986720.8771434039,3959965.954307587,0.0,-47116885969.536476,86701526779.94995,0.0,-95400678958.10934,-134091386841.97397,0.0
22809600.0,988637.3818750574,3981669.081656864,0.0,-49907294881.27586,85154870167.94879,0.0,-93372655628.6217,-135390792635.87306,0.0
22896000.0,990372.2915018336,4003517.0198685694,0.0,-52646263778.16691,83520449243.3775,0.0,-91323833781.26225,-136660039878.27611,0.0
22982400.0,991919.6721910891,4025504.5089604137,0.0,-55331013208.62766,81800017747.05727,0.0,-89254632388.98735,-137898789889.0494,0.0
23068800.0,993273.7616395333,4047626.077068499,0.0,-57958826314.14605,79995418569.3321,0.0,-87165476066.06006,-139106708851.07825,0.0
23155200.0,994428.9763492673,4069876.0467542186,0.0,-60527051748.854195,78108581334.59576,0.0,-85056795042.88408,-140283467903.6791,0.0
23241600.0,995379.9186375318,4092248.5415615793,0.0,-63033106494.54555,76141519887.25795,0.0,-82929025139.46436,-141428743237.0672,0.0
23328000.0,996121.383371402,4114737.492811824,0.0,-65474478567.702896,74096329684.3572,0.0,-80782607737.44057,-142542216187.8716,0.0
23414400.0,996648.3644194126,4137336.6466219565,0.0,-67848729615.40294,71975185100.14555,0.0,-78617989750.63911,-143623573335.6884,0.0
23500800.0,996956.0608128532,4160039.5711334934,0.0,-70153497397.26424,69780336648.07043,0.0,-76435623594.08849,-144672506600.66043,0.0
23587200.0,997039.8826102336,4182839.6639375775,0.0,-72386498150.90834,67514108125.65911,0.0,-74235967151.44232,-145688713342.0716,0.0
23673600.0,996895.4564591793,4205730.159682415,0.0,-74545528838.70749,65178893687.87324,0.0,-72019483740.75374,-146671896457.9402,0.0
23760000.0,996518.6308507788,4228704.137848901,0.0,-76628469273.89543,62777154854.54351,0.0,-69786642078.54407,-147621764485.59595,0.0
23846400.0,995905.4810621614,4251754.530680204,0.0,-78633284124.41911,60311417457.51933,0.0,-67537916242.10837,-148538031703.22202,0.0
23932800.0,995052.3137838291,4274874.131251111,0.0,-80558024793.2071,57784268533.17492,0.0,-65273785629.99978,-149420418232.34213,0.0
24019200.0,993955.6714290074,4298055.601662884,0.0,-82400831173.82466,55198353165.90266,0.0,-62994734920.63418,-150268650141.23108,0.0
24105600.0,992612.336123003,4321291.481349514,0.0,-84159933280.77411,52556371288.196754,0.0,-60701254028.95621,-151082459549.2244,0.0
24192000.0,991019.3333712647,4344574.195481312,0.0,-85833652753.98149,49861074442.8865,0.0,-58393838061.10735,-151861584731.90146,0.0
24278400.0,989173.9354055368,4367896.063451957,0.0,-87420404237.28584,47115262513.01898,0.0,-56072987267.0364,-152605770227.11398,0.0
24364800.0,987073.6642081621,4391249.307435264,0.0,-88918696631.01425,44321780424.817154,0.0,-53739206990.99233,-153314766941.82953,0.0
24451200.0,984716.2942152438,4414626.060998202,0.0,-90327134218.9842,41483514829.05072,0.0,-51393007619.83946,-153988332259.75797,0.0
24537600.0,982099.854699994,4438018.377756886,0.0,-91644417670.52286,38603390766.05651,0.0,-49034904529.13442,-154626230149.72604,0.0
24624000.0,979222.6318382005,4461418.2400625795,0.0,-92869344918.33125,35684368319.53122,0.0,-46665418026.90461,-155228231274.76324,0.0
24710400.0,976083.1704583109,4484817.567705051,0.0,-94000811913.24834,32729439264.09482,0.0,-44285073295.06744,-155794113101.85977,0.0
24796800.0,972680.2754791747,4508208.226620949,0.0,-95037813257.18546,29741623711.487785,0.0,-41894400328.42997,-156323660012.35486,0.0
24883200.0,969013.0130390008,4531582.037595222,0.0,-95979442715.7058,26723966760.12065,0.0,-39493933871.20846,-156816663412.9114,0.0
24969600.0,965080.711319564,4554930.784943991,0.0,-96824893611.91478,23679535152.541336,0.0,-37084213351.00754,-157272921847.03055,0.0
25056000.0,960882.9610701501,4578246.225167682,0.0,-97573459103.50645,20611413945.225224,0.0,-34665782810.19899,-157692241107.0567,0.0
25142400.0,956419.6158361441,4601520.095563627,0.0,-98224532344.97743,17522703194.92566,0.0,-32239190834.640427,-158074434346.6218,0.0
25228800.0,951690.7918975562,4624744.122787786,0.0,-98777606537.1731,14416514665.649942,0.0,-29804990479.674496,-158419322193.47418,0.0
25315200.0,946696.8679231321,4647910.031355672,0.0,-99232274866.47186,11295968560.1483,0.0,-27363739193.349827,-158726732862.63525,0.0
25401600.0,941438.4843460185,4671009.55207301,0.0,-99588230336.04044,8164190279.622256,0.0,-24915998736.805435,-158996502269.82428,0.0
25488000.0,935916.5424672436,4694034.4303871235,0.0,-99845265491.7082,5024307215.174646,0.0,-22462335101.76101,-159228474145.0889,0.0
25574400.0,930132.203293533,4716976.434650488,0.0,-100003272045.11086,1879445574.3374882,0.0,-20003318425.056263,-159422500146.5762,0.0
25660800.0,924086.8861162052,4739827.364288379,0.0,-100062240396.84274,-1267272754.173327,0.0,-17539522900.18343,-159578439974.37643,0.0
25747200.0,917782.2668380926,4762579.05786298,0.0,-100022259062.43504,-4412733294.515196,0.0,-15071526685.757923,-159696161484.3685,0.0
25833600.0,911220.2760555933,4785223.401026796,0.0,-99883514004.04143,-7553832033.813682,0.0,-12599911810.873314,-159775540801.9936,0.0
25920000.0,904403.0969031048,4807752.334358677,0.0,-99646287870.7669,-10687478425.707075,0.0,-10125264077.287935,-159816462435.88055,0.0
26006400.0,897333.1626671924,4830157.861076211,0.0,-99310959150.61713,-13810598344.936863,0.0,-7648172958.391777,-159818819391.2433,0.0
26092800.0,890013.1541779306,4852432.054618674,0.0,-98878001237.0768,-16920136990.762152,0.0,-5169231494.903754,-159782513282.96802,0.0
26179200.0,882445.9969849105,4874567.0660952255,0.0,-98347981413.34616,-20013061737.15483,0.0,-2689036187.2509875,-159707454448.3053,0.0
26265600.0,874634.8583254367,4896555.131593385,0.0,-97721559757.27504,-23086364927.90738,0.0,-208186884.58343506,-159593562059.07816,0.0
26352000.0,866583.143892443,4918388.57934333,0.0,-96999487970.03459,-26137066614.9562,0.0,2272713329.6209855,-159440764233.31558,0.0
26438400.0,858294.4944096411,4940059.836733921,0.0,-96182608131.55872,-29162217238.389774,0.0,4753058255.403685,-159248998146.21707,0.0
26524800.0,849772.7820213779,4961561.437176754,0.0,-95271851385.76984,-32158900246.772224,0.0,7232238697.66592,-159018210140.35132,0.0
26611200.0,841022.1065046204,4982886.026814955,0.0,-94268236558.57892,-35124234656.56881,0.0,9709642591.041157,-158748355834.98923,0.0
26697600.0,832046.7913104111,5004026.371073785,0.0,-93172868711.61674,-38055377549.6101,0.0,12184655128.335485,-158439400234.46814,0.0
26784000.0,822851.3794420417,5024975.3610504605,0.0,-91986937634.61378,-40949526507.67558,0.0,14656658892.569853,-158091317835.48184,0.0
26870400.0,813440.6291770862,5045726.019740978,0.0,-90711716279.29976,-43803921983.41539,0.0,17125033992.65516,-157704092733.18774,0.0
26956800.0,803819.5096403061,5066271.508102011,0.0,-89348559137.64201,-46615849606.96002,0.0,19589158202.728516,-157277718726.0198,0.0
27043200.0,793993.196234309,5086605.130946275,0.0,-87898900567.18379,-49382642427.69256,0.0,22048407105.17595,-156812199419.0933,0.0
27129600.0,783967.0659346859,5106720.342670046,0.0,-86364253066.1816,-52101683090.775566,0.0,24502154237.363846,-156307548326.08432,0.0
27216000.0,773746.692456198,5126610.752811782,0.0,-84746205501.17331,-54770405948.13575,0.0,26949771242.098007,-155763788969.46478,0.0
27302400.0,763337.8412964126,5146270.131441057,0.0,-83046421289.53862,-57386299103.713104,0.0,29390628021.825943,-155180954978.97067,0.0
27388800.0,752746.4646630086,5165692.414377244,0.0,-81266636539.53886,-59946906392.878075,0.0,31824092896.594334,-154559090188.17902,0.0
27475200.0,741978.6962907917,5184871.708237629,0.0,-79408658150.24663,-62449829296.00981,0.0,34249532765.769974,-153898248729.0665,0.0
27561600.0,731040.8461542682,5203802.295314797,0.0,-77474361873.69615,-64892728786.31129,0.0,36666313273.52852,-153198495124.4203,0.0
27648000.0,719939.3950814309,5222478.638283355,0.0,-75465690341.50441,-67273327112.01249,0.0,39073798978.111465,-152459904377.96942,0.0
27734400.0,708680.9892742154,5240895.384736208,0.0,-73384651058.13005,-69589409513.18172,0.0,41471353524.84742,-151682562062.10287,0.0
27820800.0,697272.434740886,5259047.371550744,0.0,-71233314362.85371,-71838825873.4266,0.0,43858339822.92955,-150866564403.03842,0.0
27907200.0,685720.6916454067,5276929.629085443,0.0,-69013811362.47896,-74019492306.82162,0.0,46234120225.9365,-150012018363.30438,0.0
27993600.0,674032.8685786562,5294537.385207511,0.0,-66728331836.668564,-76129392680.44739,0.0,48598056716.07944,-149119041721.3948,0.0
28080000.0,662216.2167561433,5311866.06915227,0.0,-64379122117.74655,-78166580072.96886,0.0,50949511092.15308,-148187763148.45657,0.0
28166400.0,650278.12414668,5328911.315215111,0.0,-61968482946.71263,-80129178169.71533,0.0,53287845161.16364,-147218322281.86578,0.0
28252800.0,638226.1095362782,5345668.966276863,0.0,-59498767307.13263,-82015382594.75478,0.0,55612420933.60148,-146210869795.5491,0.0
28339200.0,626067.8165313378,5362135.077163543,0.0,-56972378238.48698,-83823462180.47847,0.0,57922600822.321106,-145165567466.90466,0.0
28425600.0,613811.0075050112,5378305.917841435,0.0,-54391766630.47888,-85551760175.23022,0.0,60217747844.98573,-144082588240.17642,0.0
28512000.0,601463.5574904421,5394177.9764485145,0.0,-51759428999.72562,-87198695389.52644,0.0,62497225830.028046,-142962116286.13428,0.0
28598400.0,589033.4480244009,5409747.962163232,0.0,-49077905250.179825,-88762763281.42067,0.0,64760399626.07345,-141804347057.91248,0.0
28684800.0,576528.7609446662,5425012.807911687,0.0,-46349776418.55389,-90242536981.5684,0.0,67006635314.76595,-140609487342.85757,0.0
28771200.0,563957.6721443381,5439969.672914198,0.0,-43577662405.94881,-91636668258.54489,0.0,69235300426.93137,-139377755310.23782,0.0
28857600.0,551328.4452861103,5454615.945072282,0.0,-40764219696.82059,-92943888424.96152,0.0,71445764162.0062,-138109380554.66507,0.0
28944000.0,538649.4254793783,5468949.243196996,0.0,-37912139066.35125,-94163009184.91466,0.0,73637397610.65483,-136804604135.0809,0.0
29030400.0,525929.0329229218,5482967.419079577,0.0,-35024143277.22925,-95292923423.285,0.0,75809573980.49123,-135463678609.15913,0.0
29116800.0,513175.75651576195,5496668.559405271,0.0,-32102984766.785007,-96332605937.38573,0.0,77961668824.81519,-134086868062.97742,0.0
29203200.0,500398.1474386748,5510050.987511167,0.0,-29151443325.371605,-97281114111.43478,0.0,80093060274.26704,-132674448135.81175,0.0
29289600.0,487604.81270872575,5523113.264988805,0.0,-26172323766.82882,-98137588534.29985,0.0,82203129271.298,-131226706039.90875,0.0
29376000.0,474804.40870908427,5535854.193132246,0.0,-23168453591.82067,-98901253560.93495,0.0,84291259807.34724,-129743940575.09215,0.0
29462400.0,462005.6346962862,5548272.814232226,0.0,-20142680644.79238,-99571417817.89539,0.0,86356839162.61003,-128226462138.06175,0.0
29548800.0,449217.22628702346,5560368.412716923,0.0,-17097870765.252653,-100147474653.2824,0.0,88399258148.27502,-126674592726.24509,0.0
29635200.0,436447.9489264691,5572140.5161397755,0.0,-14036905434.051138,-100628902531.43185,0.0,90417911351.10205,-125088665936.06422,0.0
29721600.0,423706.591340081,5583588.896014716,0.0,-10962679415.289284,-101015265372.622,0.0,92412197380.20537,-123469026955.4831,0.0
29808000.0,411001.9589707765,5594713.568499065,0.0,-7878098394.475273,-101306212838.03389,0.0,94381519115.9007,-121816032550.70334,0.0
29894400.0,398342.86740332615,5605514.794924256,0.0,-4786076613.51076,-101501480560.15594,0.0,96325283960.46796,-120130051046.8801,0.0
29980800.0,385738.1357777868,5615993.082174429,0.0,-1689534503.0784159,-101600890318.77982,0.0,98242904090.67517,-118411462302.73264,0.0
30067200.0,373196.5801937734,5626149.182912861,0.0,1408603687.014832,-101604350162.69022,0.0,100133796711.90247,-116660657678.92859,0.0
30153600.0,360727.0071073601,5635984.095656083,0.0,4505412258.993671,-101511854477.10562,0.0,101997384313.6988,-114878040000.12474,0.0
30240000.0,348338.2067224057,5645499.06469541,0.0,7597966439.229344,-101323483996.8807,0.0,103833094926.598,-113064023510.55182,0.0
30326400.0,336038.94637810986,5654695.579865548,0.0,10683344750.774208,-101039405765.43538,0.0,105640362380.014,-111219033823.0355,0.0
30412800.0,323837.96393463545,5663575.376159794,0.0,13758631385.772549,-100659873039.3288,0.0,107418626561.02979,-109343507861.35103,0.0
30499200.0,311743.96115866397,5672140.433191286,0.0,16820918577.195787,-100185225138.35107,0.0,109167333673.88802,-107437893795.81427,0.0
30585600.0,299765.59711080213,5680392.97449962,0.0,19867308969.337265,-99615887240.96027,0.0,110885936499.98598,-105502650972.01788,0.0
30672000.0,287911.4815368136,5688335.466702079,0.0,22894917986.484245,-98952370124.84744,0.0,112573894658.17163,-103538249832.62714,0.0
30758400.0,276190.1682647192,5695970.6184886405,0.0,25900876199.16288,-98195269852.36977,0.0,114230674865.13214,-101545171832.15656,0.0
30844800.0,264610.1486098885,5703301.3794597825,0.0,28882331687.325443,-97345267400.54929,0.0,115855751195.66122,-99523909344.6552,0.0
30931200.0,253179.8447903356,5710330.938806107,0.0,31836452399.818493,-96403128235.29507,0.0,117448605342.58632,-97474965564.23528,0.0
31017600.0,241907.6033545313,5717062.723828646,0.0,34760428509.43549,-95369701829.46783,0.0,119008726876.13226,-95398854398.3863,0.0
31104000.0,230801.6886241552,5723500.398298687,0.0,37651474762.81827,-94245921124.36993,0.0,120535613502.4931,-93296100354.02446,0.0
31190400.0,219870.2761543293,5729647.860655883,0.0,40506832824.42821,-93032801934.21017,0.0,122028771321.37991,-91167238416.23463,0.0
31276800.0,209121.44621400526,5735509.242043339,0.0,43323773613.76082,-91731442293.06125,0.0,123487715082.3082,-89012813919.67102,0.0
31363200.0,198563.17728931463,5741088.904178333,0.0,46099599634.92584,-90343021743.80013,0.0,124911968439.3851,-86833382412.59038,0.0
31449600.0,188203.33961283884,5746391.437057288,0.0,48831647297.66,-88868800568.49629,0.0,126301064204.35301,-84629509513.50064,0.0
31536000.0,178049.68872191067,5751421.6564935725,0.0,51517289228.78086,-87310118959.6917,0.0,127654544597.64339,-82401770760.41675,0.0
31622400.0,168109.859049222,5756184.601486676,0.0,54153936573.02779,-85668396131.99844,0.0,128971961497.19202,-80150751452.72444,0.0
31708800.0,158391.35754918333,5760685.531421337,0.0,56739041282.17062,-83945129373.42654,0.0,130252876684.76456,-77877046485.6622,0.0
31795200.0,148901.5573636578,5764929.923095142,0.0,59270098391.197845,-82141893035.84486,0.0,131496862089.5394,-75581260177.44113,0.0
31881600.0,139647.69153087633,5768923.467573175,0.0,61744648280.324295,-80260337463.9733,0.0,132703500028.69342,-73264006089.03215,0.0
31968000.0,130636.84674153019,5772672.0668683,0.0,64160278921.484276,-78302187862.30403,0.0,133872383444.73534,-70925906836.65988,0.0
32054400.0,121875.95714623222,5776181.83044569,0.0,66514628107.89873,-76269243099.35492,0.0,135003116139.33041,-68567593897.0526,0.0
32140800.0,113371.79821873712,5779459.07155029,0.0,68805385665.22618,-74163374448.66757,0.0,136095313003.3605,-66189707405.50775,0.0
32227200.0,105130.98067951463,5782510.3033559425,0.0,71030295642.72601,-71986524265.97888,0.0,137148600242.96338,-63792895946.84297,0.0
32313600.0,97159.94448447585,5785342.234934998,0.0,73187158482.77951,-69740704602.01534,0.0,138162615601.2963,-61377816339.3127,0.0
32400000.0,89464.95288386158,5787961.767047321,0.0,75273833167.03035,-67427995750.3871,0.0,139137008575.7698,-58945133411.5811,0.0
32486400.0,82052.08655651165,5790375.987747719,0.0,77288239337.32036,-65050544730.09161,0.0,140071440630.4996,-56495519772.85251,0.0
32572800.0,74927.23782494554,5792592.16781093,0.0,79228359389.51077,-62610563702.1762,0.0,140965585403.7262,-54029655576.271065,0.0
32659200.0,68096.10495689444,5794617.755973478,0.0,81092240538.19241,-60110328320.154945,0.0,141819128909.9553,-51548228275.71185,0.0
32745600.0,61564.18655913524,5796460.3739918275,0.0,82877996850.20218,-57552176013.82769,0.0,142631769736.57413,-49051932376.09647,0.0
32832000.0,55336.77606968304,5798127.811516469,0.0,84583811244.77693,-54938504206.20822,0.0,143403219234.70346,-46541469177.37631,0.0
32918400.0,49418.95635460358,5799628.020781754,0.0,86207937458.09099,-52271768463.33482,0.0,144133201704.048,-44017546512.33755,0.0
33004800.0,43815.59441590597,5800969.111111496,0.0,87748701969.83936,-49554480576.80969,0.0,144821454571.51355,-41480878478.39206,0.0
33091200.0,38531.33621717031,5802159.343240613,0.0,89204505889.44704,-46789206578.9936,0.0,145467728563.3629,-38932185163.52889,0.0
33177600.0,33570.60163375221,5803207.123453285,0.0,90573826799.40454,-43978564690.86989,0.0,146071787870.68912,-36372192366.61109,0.0
33264000.0,28937.579534585835,5804120.997538403,0.0,91855220553.15294,-41125223202.68609,0.0,146633410307.9891,-33801631312.212543,0.0
33350400.0,24636.22300277745,5804909.644563356,0.0,93047323024.86774,-38231898287.583466,0.0,147152387464.6277,-31221238360.199455,0.0
33436800.0,20670.244702341635,5805581.870467488,0.0,94148851808.42072,-35301351748.53361,0.0,147628524848.98807,-28631754710.270477,0.0
33523200.0,17043.11239858081,5806146.601476874,0.0,95158607862.73329,-32336388699.017292,0.0,148061642025.11154,-26033926101.678688,0.0
33609600.0,13758.044639744165,5806612.87734243,0.0,96075477100.6735,-29339855178.00428,0.0,148451572741.63657,-23428502508.367527,0.0
33696000.0,10818.00660772325,5806989.8444036525,0.0,96898431918.59363,-26314635699.92281,0.0,148798165052.85434,-20816237829.761196,0.0
33782400.0,8225.70614564703,5807286.748480729,0.0,97626532663.5552,-23263650740.44479,0.0,149101281431.7067,-18197889577.457886,0.0
33868800.0,5983.589970327572,5807512.9275980685,0.0,98258929035.2449,-20189854159.056637,0.0,149360798874.55908,-15574218558.081749,0.0
33955200.0,4093.840077577677,5807677.804542754,0.0,98794861419.5484,-17096230559.53594,0.0,149576608997.5915,-12945988552.55629,0.0
34041600.0,2558.370348472047,5807790.8792617805,0.0,99233662150.72002,-13985792589.610802,0.0,149748618124.6581,-10313965992.068172,0.0
34128000.0,1378.8233646528188,5807861.721102404,0.0,99574756699.06454,-10861578181.240974,0.0,149876747366.47687,-7678919630.99618,0.0
34214400.0,556.5674407871713,5807899.960900337,0.0,99817664781.03502,-7726647733.12781,0.0,149960932691.02014,-5041620217.085098,0.0
34300800.0,92.6938822679245,5807915.282920978,0.0,99962001388.64566,-4584081237.232706,0.0,150001124984.98846,-2402840159.1489773,0.0
34387200.0,-11.985523793600407,5807917.4166593235,0.0,100007477735.10468,-1436975351.2609453,0.0,149997290106.26074,236646807.40774345,0.0
34473600.0,243.05922369916382,5807916.128504669,0.0,99953902113.5862,1711559580.7512836,0.0,149949408927.2266,2876065956.959056,0.0
34560000.0,858.0743212555028,5807921.213276683,0.0,99801180666.08604,4858402557.424715,0.0,149857477368.91882,5514641911.620663,0.0
34646400.0,1833.0203991495773,5807942.485639899,0.0,99549318059.3417,8000424996.09115,0.0,149721506425.8769,8151598980.509218,0.0
34732800.0,3167.571024309281,5807989.771404176,0.0,99198418064.84396,11134493853.216953,0.0,149541522181.6861,10786161499.996304,0.0
34819200.0,4861.111475171987,5808072.898719139,0.0,98748684040.02658,14257474786.309483,0.0,149317565815.1503,13417554174.653387,0.0
34905600.0,6912.737795724934,5808201.6891711075,0.0,98200419307.79102,17366235354.230186,0.0,149049693597.06992,16045002418.581787,0.0
34992000.0,9321.25613570429,5808385.948791484,0.0,97554027431.6068,20457648252.648666,0.0,148737976877.61035,18667732696.819668,0.0
35078400.0,12085.182383651521,5808635.45898608,0.0,96810012383.52402,23528594581.183697,0.0,148382502064.25974,21284972866.51646,0.0
35164800.0,15202.74209921804,5808959.9673953,0.0,95968978602.54381,26575967138.590706,0.0,147983370590.38757,23895952517.5639,0.0
