time,flux,flux_noisy
12614400,1.0,1.0000527167244928
12700800,1.0,1.0000398486884874
12787200,1.0,0.9999751737731065
12873600,1.0,1.000095107957395
12960000,1.0,0.9999107647174946
13046400,1.0,1.0000545850738005
13132800,1.0,1.0000273382466587
13219200,1.0,0.9999635081255309
13305600,1.0,0.9999792702994269
13392000,1.0,1.0000401778239598
13478400,1.0,1.0000820349541415
13564800,1.0,1.000025636537067
13651200,1.0,1.0000272285939942
13737600,1.0,0.9999221785780112
13824000,1.0,0.999978869769439
13910400,1.0,1.0000650977514614
13996800,1.0,1.0000545068556086
14083200,1.0,0.9998315476558438
14169600,1.0,0.9999289591573538
14256000,1.0,0.9999932380684062
14342400,1.0,1.0000103298565528
14428800,1.0,0.9999818828707205
14515200,1.0,0.9998532215211046
14601600,1.0,1.0000739615238838
14688000,1.0,1.0000649095647645
14774400,1.0,1.0001947280388062
14860800,1.0,0.999917021140011
14947200,1.0,1.000068475521117
15033600,1.0,1.0002159569712306
15120000,1.0,0.9999440406285968
15206400,1.0,1.0001611344776267
15292800,1.0,0.9998979567253177
15379200,1.0,0.9999836242673195
15465600,1.0,1.0000923556201762
15552000,1.0,0.9999127323066804
15638400,1.0,0.9999545431432486
15724800,1.0,1.0000055325370598
15811200,1.0,0.9998787749819542
15897600,1.0,0.9999230540525271
15984000,1.0,0.9998923677196391
16070400,1.0,1.0000068740965509
16156800,1.0,0.9999986499143022
16243200,1.0,1.0001002158043846
16329600,1.0,1.0000648613967158
16416000,1.0,1.000091005176965
16502400,1.0,0.9999437352713417
16588800,1.0,0.9999638604421495
16675200,1.0,0.9999510638546968
16761600,1.0,0.9997352386941236
16848000,1.0,1.0000910277822823
16934400,1.0,0.9999111528406955
17020800,1.0,1.0000893987323323
17107200,1.0,1.0001552265427684
17193600,1.0,1.000064707328341
17280000,1.0,1.000064988675682
17366400,1.0,0.9999359207252074
17452800,1.0,1.0000780371035254
17539200,1.0,0.9999103918795158
17625600,1.0,1.0001296341832677
17712000,1.0,0.9999288243062737
17798400,1.0,0.9998675198755925
17884800,1.0,0.9999577116492699
17971200,1.0,1.0001083519900338
18057600,1.0,0.9998843701001756
18144000,1.0,0.9998199566579118
18230400,1.0,1.0000101905893177
18316800,1.0,1.0000628379904137
18403200,1.0,1.0000315061301854
18489600,1.0,0.9999508943607596
18576000,1.0,0.9999565845823024
18662400,1.0,0.9999079326959679
18748800,1.0,1.000168301261095
18835200,1.0,1.0000623681289402
18921600,1.0,0.9999676498204546
19008000,1.0,0.9998488346285624
19094400,1.0,0.999887712290817
19180800,1.0,1.000145949505422
19267200,1.0,1.0000095517768859
19353600,1.0,0.9998713386910952
19440000,1.0,0.9999391680065324
19526400,1.0,1.0000357865608571
19612800,1.0,1.0000651371899665
19699200,1.0,1.0000062789352988
19785600,1.0,0.9999341350817417
19872000,1.0,0.99999218354542
19958400,1.0,0.9999305214782196
20044800,1.0,1.0001659196119044
20131200,1.0,0.9998399334083752
20217600,1.0,0.9999923090647614
20304000,1.0,0.9999957712743895
20390400,1.0,0.9999114500882886
20476800,1.0,1.000007260420553
20563200,1.0,1.0000968616419765
20649600,1.0,0.9999228175217687
20736000,1.0,1.0001068531421418
20822400,1.0,0.9999513957449387
20908800,1.0,1.0000241740067797
20995200,1.0,1.0000315519318275
21081600,1.0,0.9999023583035911
21168000,1.0,1.0001325758536814
21254400,1.0,1.0000607393729959
21340800,1.0,1.000012940865064
21427200,1.0,0.999958864785282
21513600,1.0,0.9998149758602841
21600000,1.0,1.0001792909845142
21686400,1.0,0.9999681690403518
21772800,1.0,0.999961823247687
21859200,1.0,0.9999589402899617
21945600,1.0,0.9999451987903399
22032000,1.0,1.0000400040718174
22118400,1.0,0.9999361112426955
22204800,1.0,1.0000769694862397
22291200,1.0,0.9998968054713032
22377600,1.0,1.0000599388439866
22464000,1.0,0.99993872326094
22550400,1.0,0.9999282855656755
22636800,1.0,0.9998955579878447
22723200,1.0,1.0000818565262168
22809600,1.0,1.0001862167850748
22896000,1.0,1.0000974954392736
22982400,1.0,1.0000116452482963
23068800,1.0,1.0001477007861277
23155200,1.0,0.9999930340864861
23241600,1.0,1.000013654176502
23328000,1.0,1.0000008582040008
23414400,1.0,1.000013413877898
23500800,1.0,1.0000544576802486
23587200,1.0,1.0002378825932758
23673600,1.0,0.999897274222804
23760000,1.0,0.999937961771497
23846400,1.0,0.9998212751540723
23932800,1.0,1.0001098577523762
24019200,1.0,0.9999791602795535
24105600,1.0,0.9999779407687329
24192000,1.0,1.0000074019219773
24278400,1.0,0.9997234613130331
24364800,1.0,1.0000067633148506
24451200,1.0,0.9999115067494578
24537600,1.0,1.0000017920417807
24624000,1.0,0.9999174399854105
24710400,1.0,1.0000709548384887
24796800,1.0,0.9999773913201395
24883200,1.0,0.9999009405274268
24969600,1.0,0.9999329078576104
25056000,1.0,0.9999927446851944
25142400,1.0,0.9999160312623895
25228800,1.0,1.0000370382833885
25315200,1.0,0.9998616993815268
25401600,1.0,1.0000478009465983
25488000,1.0,0.9999873439644563
25574400,1.0,0.9998544622574466
25660800,1.0,0.9999699052317205
25747200,1.0,1.000105026320078
25833600,1.0,0.9999972873183
25920000,1.0,1.000086266002278
26006400,1.0,1.0000841245848964
26092800,1.0,0.9997931517136176
26179200,1.0,1.0000358726263812
26265600,1.0,1.0000079893895717
26352000,1.0,0.999829861534095
26438400,1.0,0.9999084572014746
26524800,1.0,0.9999179299092209
26611200,1.0,1.0000641572108364
26697600,1.0,0.9999732117299213
26784000,1.0,1.0001451616047892
26870400,1.0,0.9999579770014425
26956800,1.0,1.000081393855258
27043200,1.0,0.999848960344961
27129600,1.0,0.999942502528416
27216000,1.0,0.9998838486857845
27302400,1.0,1.0000804149278086
27388800,1.0,1.000191087306617
27475200,1.0,0.9999083885164016
27561600,1.0,0.9999320694488952
27648000,1.0,1.000029247123834
27734400,1.0,0.9999709433138816
27820800,1.0,1.0001013684947235
27907200,1.0,1.000044616628945
27993600,1.0,0.9999338128948444
28080000,1.0,0.9999412941227632
28166400,1.0,1.000086858428545
28252800,1.0,1.0000887729291912
28339200,1.0,0.9998324009432161
28425600,1.0,0.9998159074583729
28512000,1.0,1.0000790360803065
28598400,1.0,1.0000755886231885
28684800,1.0,1.0001167616911981
28771200,1.0,0.9999899773863056
28857600,1.0,1.000123014005382
28944000,1.0,0.9999582329564399
29030400,1.0,0.9999380549788803
29116800,1.0,1.0000643490939363
29203200,1.0,0.9999352221799385
29289600,1.0,0.999961237810242
29376000,1.0,1.000212000850067
29462400,1.0,1.000130817542166
29548800,1.0,1.0000370662741171
29635200,1.0,0.999896645934136
29721600,1.0,0.9998648483060814
29808000,1.0,1.0000791527755895
29894400,1.0,1.0000182290540396
29980800,1.0,0.9999396097857969
30067200,1.0,1.0001722238766824
30153600,1.0,0.999818326949804
30240000,1.0,0.9999916247560405
30326400,1.0,1.000001823273846
30412800,1.0,1.0000974936404388
30499200,1.0,1.000165428905128
30585600,1.0,1.0000221899107173
30672000,1.0,1.0000282543801904
30758400,1.0,1.0001713974926763
30844800,1.0,1.0001498500737454
30931200,1.0,0.9999433461156568
31017600,1.0,0.9999896260511358
31104000,1.0,0.9998267129303698
31190400,1.0,1.0000256937211986
31276800,1.0,0.9999956969198055
31363200,1.0,0.9998880644851538
31449600,1.0,0.9999932090975717
